23905341	1122	MATH	15000	W	-1
23905341	1122	MATH	16000	D	1
23905341	1129	CSCI	26000	WU	0
23905341	1129	CSCI	26500	B-	2.7
23905341	1129	CSCI	33500	F	0
23905341	1129	MUSHL	10700	A	4
23905341	1132	ECO	34500	C	2
23905341	1132	ENGL	30600	B+	3.3
23905341	1132	HIST	12200	B+	3.3
23905341	1132	STAT	21300	D	1
23905341	1139	CSCI	26000	A-	3.7
23905341	1139	CSCI	33500	F	0
23905341	1139	CSCI	34000	F	0
23905341	1139	CSCI	49375	W	-1
23905341	1139	ECO	34000	C	2
23905341	1149	CSCI	34000	WU	0
23905341	1149	CSCI	36000	W	-1
23905341	1149	CSCI	43500	C+	2.3
23905341	1149	MATH	15000	F	0
23905341	1149	WGSS	20093	W	-1
23911215	1112	ANTHC	10100	B-	2.7
23911215	1112	CSCI	12700	B	3
23911215	1112	ENGL	22000	B-	2.7
23911215	1112	HIST	15200	C	2
23911215	1112	MATH	15000	W	-1
23911215	1116	GEOL	10100	D	1
23911215	1119	CSCI	13500	C	2
23911215	1119	CSCI	13600	A	4
23911215	1119	ENGL	31971	C+	2.3
23911215	1119	ENGL	32000	B	3
23911215	1119	MATH	15000	W	-1
23911215	1122	CSCI	15000	C	2
23911215	1122	CSCI	16000	#F	-1
23911215	1122	MATH	15000	W	-1
23911215	1122	RUSS	10300	C	2
23911215	1126	MATH	15000	F	0
23911215	1129	CSCI	12000	A	4
23911215	1129	CSCI	16000	B-	2.7
23911215	1129	CSCI	23500	B-	2.7
23911215	1129	MATH	15000	NC	-1
23911215	1129	RUSS	20100	W	-1
23911215	1132	CSCI	26000	B+	3.3
23911215	1132	CSCI	26500	W	-1
23911215	1132	CSCI	33500	B	3
23911215	1132	MATH	15000	B	3
23911215	1139	CSCI	26500	B+	3.3
23911215	1139	CSCI	36000	B	3
23911215	1139	CSCI	49375	C	2
23911215	1139	MATH	15500	W	-1
23911215	1139	STAT	21300	C	2
23911215	1142	CSCI	34000	C	2
23911215	1142	CSCI	43500	C+	2.3
23911215	1142	MATH	15500	W	-1
23911215	1142	RUSS	20300	CR	-1
23911215	1146	CSCI	39200	A	4
23911215	1146	MATH	15500	W	-1
23911215	1149	CSCI	26700	B	3
23911215	1149	CSCI	49900	B	3
23911215	1149	MATH	15500	W	-1
23911215	1149	MATH	16000	F	0
23911215	1152	MATH	15500	W	-1
23911215	1152	MATH	16000	W	-1
23911215	1156	MATH	15500	W	-1
23911215	1156	MATH	16000	F	0
23911215	1162	MATH	15500	XX	-1
23911215	1162	MATH	16000	XX	-1
24020286	1092	FREN	10100	C+	2.3
24020286	1092	HIST	15200	B	3
24020286	1092	MEDIA	18000	B	3
24020286	1092	MUSHL	10100	C+	2.3
24020286	1099	CSCI	13500	C+	2.3
24020286	1099	CSCI	13600	C+	2.3
24020286	1099	SOC	21700	C	2
24020286	1099	SOC	25900	A-	3.7
24020286	1099	STAT	21300	NC	-1
24020286	1099	WGS	10000	C+	2.3
24020286	1102	CSCI	15000	F	0
24020286	1102	CSCI	23200	F	0
24020286	1102	FREN	10200	C	2
24020286	1102	MATH	15500	D	1
24020286	1102	MATH	16000	NC	-1
24020286	1109	CSCI	16000	C	2
24020286	1109	CSCI	23500	W	-1
24020286	1109	FREN	20100	D	1
24020286	1109	MUSHL	10700	B-	2.7
24020286	1112	FREN	20200	W	-1
24020286	1112	MATH	15500	W	-1
24020286	1112	PGEOG	13000	C	2
24020286	1119	MEDIA	36300	A	4
24042009	1099	BLOCK	 400	XX	-1
24042009	1099	ENGL	12000	A	4
24042009	1099	GEOL	10100	B-	2.7
24042009	1099	GERMN	10100	B	3
24042009	1099	HIST	15100	D	1
24042009	1102	CSCI	12700	A	4
24042009	1102	ENGL	22000	A	4
24042009	1102	GERMN	10200	C	2
24042009	1102	MATH	15000	D	1
24042009	1109	CSCI	13500	B	3
24042009	1109	CSCI	13600	B+	3.3
24042009	1109	CSCI	15000	NC	-1
24042009	1109	MATH	15000	NC	-1
24042009	1109	PHILO	10400	A	4
24042009	1112	CSCI	15000	B	3
24042009	1112	CSCI	16000	B-	2.7
24042009	1112	CSCI	23500	CR	-1
24042009	1112	FILM	10100	B-	2.7
24042009	1112	MATH	15000	&D	-1
24042009	1119	CSCI	23500	*C	2
24042009	1119	CSCI	26500	B+	3.3
24042009	1119	MATH	15500	W	-1
